method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,0,0,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,0,1,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,0,2,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,0,3,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,0,4,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,1,0,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,1,1,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,1,2,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,1,3,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,1,4,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,2,0,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,2,1,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,2,2,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,2,3,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,2,4,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,3,0,1.0,1.0,500
cka_feddst,cifar10,0.9,7,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_1p0/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,1.0,2,conv1,3,1,1.0,1.0,500
